,Course Code,Course Name,Academic Units,Faculty,BDE,Grade Type,Prerequisites,Mutually Exclusive,Course Information
2149,IE3017,COMPUTER COMMUNICATIONS,3.0 AU,NA,Yes,Letter Graded,,,"The course is to provide you with the fundamental concepts in computer communications, proceeding from data communications over a data link to transfer of information across local-area networks and wide-area networks. Contents: Introduction to Computer Communications. Data Communications Fundamentals. Data Link Layer. Introduction to Internet and Protocol. Multiple Access Links and Protocols and Local Area Network. Network Layer. Transport Layer. Internet Checksum Calculation."
2150,IE3102,MICROPROCESSORS,3.0 AU,NA,Yes,Letter Graded,,,"Through this course, students should be able to understand the fundamentals of ARM microprocessors. It covers the ARM architecture, software programming in assembly language as well as C language. It will also introduce students on the special ARM programming functions for THUMB, stack and interrupt programming."
2151,IE4001,SOFTWARE ENGINEERING,3.0 AU,NA,Yes,Letter Graded,,,Introduction to software engineering. Software project management. Software requirements and specifications. Software design. Software testing and maintenance.
2152,IE4109,WIRELESS SYSTEM DESIGN,2.0 AU,NA,Yes,Letter Graded,,,"This course aims to provide you with the basic understanding of the principles of wireless system designs. You will gain knowledge of how to design a wireless system that is found in our daily lives such as mobile phones, radar systems used in autonomous vehicles. You will also be exposed to hands-on sessions that involves the designing and implementation of basic sub-systems of major types of wireless systems. You will be equipped with the knowledge and skills to perform wireless system design. This is an important practical skill that a communication engineering student should have. Conents: Design of advanced receiver and transmitter sub-systems as well as radar system. Topics include, transmitter, receiver, antennas, and radar system design. Analytical calculation of transmitter, receiver, planar transmission lines, antenna, and radar system performance. Closed-form design formulae. Realistic signal flow through various functional blocks of transmitter, receiver, and radar system simulation, analysis, design and implementation using advanced software tools. Analysis, design and simulation of wireless systems."
2153,IE4497,PATTERN RECOGNITION & DEEP LEARNING,3.0 AU,NA,No,Letter Graded,EE2006 OR IM2006 OR IE2106 OR CH2010,,"This course introduces the fundamental concepts and methods in pattern recognition and machine learning. Topics covered include Introduction, Bayesian Inference, Mixture Models and EM Algorithm, Markov Models and Hidden Markov Models, Sampling, Markov chain Monte Carlo (MCMC), Neural Networks, Deep Learning (CNN, RNN), Training Deep Networks, Deep Network Architectures, Applications, Generative Models and Self-Supervised Learning."
2154,IE4718,ENTERPRISE NETWORK DESIGN,2.0 AU,NA,Yes,Letter Graded,EE3017 OR IE3017 OR IM2003,,"The subject aims to provide you the knowledge for designing, setting up and managing an IP based enterprise network. Students will acquire necessary practical skills in planning and configuring an IP network in a simulated environment and to validate the operations of the network."
2155,IE4756,COMPUTER ARCHITECTURE,3.0 AU,NA,Yes,Letter Graded,,,"Fundamental of Computer Design. Instruction Set Architecture. Memory-system Architecture. Buses, Storage Devices and I/O System. RISC Design. Pipelining."
2156,IE4791,DATABASE SYSTEMS,3.0 AU,NA,No,Letter Graded,,"CZ2007, SC2207","This course aims to provide a good fundamental understanding of the theories and practices of database systems for various application domains, such as business, engineering, and manufacturing. It examines the full spectrum of database management: data modeling, logical and physical database design, query language, database administration, and offers an appreciation for more advanced database technologies, such as web databases, and data warehousing. Contents: Introduction to Database and Data Modelling. Logical Database Design and the Relational Model. The Structured Query Language (SQL). Physical Database Design."
2157,IM3080,DESIGN & INNOVATION PROJECT,2.0 AU,NA,Yes,Letter Graded,Year 3 Class ,"EE3080, IM2079","Project Proposal, Lectures on Project Management, Project Implementation, Project Report, Oral Presentation, Design and Innovation Competition."
2158,MH1820,INTRODUCTION TO PROBABILITY & STATISTICAL METHODS,3.0 AU,NA,Yes,Letter Graded,HE1004,"AB1202, HE1004, HE1005, MH1800, MH2500, MH2814, MT2001",This course provides a good foundation in probability and statistical inference. Basic ideas and methodologies in probability and statistics which are useful for economics students are introduced. It also aims to prepare students for higher level applied and theoretical econo-metric courses.
2159,CE4001,VIRTUAL & AUGMENTED REALITY,3.0 AU,NA,No,Letter Graded,Year 3 standing ,"CZ4001, SC4060",Definition of augmented and virtual reality; Human factors and sensory conflict; A generic VR system; 3D real-time computer graphics for VR systems; Physically-based simulation; Virtual reality hardware; Virtual reality software; Virtual reality applications; VRML and X3D; Shared virtual spaces. Each lecture module will be accompanied by typical examination problems and their model solutions which will be studied as hands-on experiences.
2160,CE4015,SIMULATION & MODELLING,3.0 AU,NA,No,Letter Graded,Year 3 standing IM1001 & IM2006 OR CE1007 & CE1011 OR CE1107 & CE2100,"CZ4015, SC4054","Basic concepts: system, model, simulation. Different types of simulation: Monte Carlo simulation, continuous system simulation, discrete event simulation. Simulation software: modelling and simulation using Arena. Generating random numbers and random variables for simulation study: LCG, inverse transform, convolution. Analysis of input and output data: MLE, Goodness-of-fit test, confidence interval. Verification and validation: concepts and techniques. Queuing models: properties, performance measures and basic formulas. Comparison of alternative designs: paired-t approach, multiple comparison problem. Variance reduction: CRN, AV."
