,Course Code,Course Name,Academic Units,Faculty,BDE,Grade Type,Prerequisites,Mutually Exclusive,Course Information
2471,HE3601,MATHEMATICAL ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1003 (Applicable to ECON) & HE2001 OR HE1003 (Applicable to ECON) & HE9092 OR HE1003 (Applicable to ECON) & HE5092,HE3001,"Introductory and intermediate economics courses (Microeconomics and Macroeconomics) heavily use intuition and graphs to analyze economic issues. An alternative (complementary) approach is the use of mathematics (mainly calculus and linear algebra) to derive more clear-cut conclusions. In Microeconomics applications, you will learn to perform optimization exercises for various decision makers (consumers, producers, etc.), and perform comparative statics analysis. In Macroeconomics applications, you will learn to use functions to represent the various sectors of the economy and combine calculus with linear algebra techniques to analyze and compare the effectiveness of fiscal and monetary policies. In the second part of the course you will be introduced to the concept of economic dynamics and the use of differential and difference equations in analyzing the dynamic stability of economic systems."
2472,HE3602,GAME THEORY,3.0 AU,NA,No,Letter Graded,HE1003 (Applicable to ECON) & HE2001 OR HE1003 (Applicable to ECON) & HE9092 OR HE1003 (Applicable to ECON) & HE5092,"HE3002, MH3310","This is an intermediate level game theory course. The basic concepts of games are discussed in a rigorous manner. Examples are introduced to help students understand the basic concepts and their applications. The prerequisites for taking this course include elementary economic theory, A-level mathematics and elementary calculus."
2473,HE3603,THE CHINESE ECONOMY,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,HE3003,Major topics include: (1) a background introduction to China's economy and its economic reforms; (2) fundamental economic institutions; the current economic structure; industrial policies; (3) macroeconomic policies; (4) growth patterns and trends.
2474,HE3613,URBAN ECONOMICS,3.0 AU,NA,No,Letter Graded,HE2001 & HE2004 OR HE2001 & HE2005 OR HE2004 & HE9092 OR HE2005 & HE9092 OR HE2005 & HE5092 OR HE2004 & HE5092,HE3013,"This course studies urban spaces from an economist's perspective. Why do cities exist, and what are the benefits - and costs - of organizing economic and social activity in close proximity? Students taking this course will apply intermediate microeconomic theory and micro-econometrics to the analysis of cities and urban problems. Students will also be expected to understand and interpret contemporary empirical economic research into urban problems. Fundamental contributions from other social sciences and disciplines to the study of urban economic activity will also be discussed. In line with the course's objectives, students will be assessed based on a group project based on the interpretation of existing contemporary research; an individual research paper; and a final examination testing knowledge and application of theory and concepts"
2475,HY0001,ETHICS & MORAL REASONING,1.0 AU,NA,Yes,Pass/Fail,,,"HY0001 will introduce students to three major ethical theories' utilitarianism, Kant's deontology, and virtue ethics. Then, four weeks will be devoted to teaching the ethical principles underlying academic integrity, research ethics, and intellectual property. Finally, students will discuss issues related to the ethics of environmental sustainability and conservation. All the while, students will be challenged apply the ethical theories learned to concrete moral problems, including world poverty, corporate accountability and whistleblowing, and workplace discrimination."
2476,MA0218,INTRODUCTION TO DATA SCIENCE & ARTIFICIAL INTELLIGENCE,3.0 AU,NA,No,Letter Graded,MA1008 OR FE1008 OR CY1402,"CE1015, CE1115, CE4073, CH0494, CV0003, CZ1015, CZ1016, CZ1115, CZ4073, SC1015","In today's era of Information, `Data' is the new driving force, provided we know how to extract relevant `Intelligence'. This course will start with the core principles of Data Science, and will equip you with the basic tool and techniques of data handling, exploratory data analysis, data visualization, data-based inference, and data-focussed communication. The course will also introduce you to the fundamentals of Artificial Intelligence - state space representation, uninformed search, and reinforcement learning. The course will motivate you to work closely with data and make data-driven decisions in your field of study. The course will also touch upon ethical issues in Data Science and Artificial Intelligence, and motivate you to explore the cutting-edge applications related to Big Data, Neural Networks and Deep Learning. Python will be the language of choice to introduce hands-on computational techniques."
2477,MA1001,DYNAMICS,3.0 AU,NA,Yes,Letter Graded,MH2810 (Min Grade :I) & PH1011 (Min Grade :I) OR MH1810 (Min Grade :I) & PH1011 (Min Grade :I) OR MH2812 (Min Grade :I) & PH1011 (Min Grade :I) OR CY1201 (Min Grade :I) & PH1011 (Min Grade :I) OR MH1810 (Min Grade :I) & PH1012 (Min Grade :I) OR CY1201 (Min Grade :I) & PH1012 (Min Grade :I) OR CY1305 (Min Grade :I) & MH1810 (Min Grade :I) OR CY1201 (Min Grade :I) & CY1305 (Min Grade :I) OR MH2812 (Min Grade :I) & PH1012 (Min Grade :I) OR CY1305 (Min Grade :I) & MH2812 (Min Grade :I) OR MH2810 (Min Grade :I) & PH1012 (Min Grade :I),PH2104,Kinematics of Particles; Kinematics of Rigid Bodies; Kinetics of Particles; Kinetics of Rigid Bodies
2478,MA1002,FUNDAMENTAL ENGINEERING MATERIALS,3.0 AU,NA,Yes,Letter Graded,,"BG1105, CB1105, CH1105, MS1015","Engineering materials and their mechanical properties. Bonding, Crystal Structure, Defects, and Diffusion. Strengthening and toughening mechanisms. Creep, fatigue and fracture. Ceramic Materials, Structure and Properties. Structure of Polymers. Corrosion and Degradation."
2479,MA1008,INTRODUCTION TO COMPUTATIONAL THINKING,3.0 AU,NA,Yes,Letter Graded,,"BG2211, BS1009, CE1003, CE1103, CH2107, CV1014, CZ1003, CZ1103, EE1005, FE1008, IE1005, MS1008, PS0001","Computational thinking (CT) is a problem solving process with the aid of computer; i.e. formulating a problem and expressing its solution in such a way that a computer can effectively carry it out. It includes a number of characteristics, such as breaking a problem into small and repetitive ordered steps, logically ordering and analyzing data and creating solutions that can be effectively implemented as algorithms running on computer. As such, CT is essential not only to the Computer Science discipline, but also can be used to support problem solving across all disciplines, including math, science, engineering, business, finance and humanities. The aim of this course is hence to take you students with no prior experience of thinking in a computational manner to a point where you can derive simple algorithms and code programs to solve some basic problems in your domain of studies. You will also learn current computer languages, such as Python, for the coding. In addition, the course will include topics on the internal operations of a processor, and raise awareness on the socio-ethical issues arising from the pervasiveness of computing technology."
2480,MA2001,MECHANICS OF MATERIALS,3.0 AU,NA,Yes,Letter Graded,,CV1011,"The first four topics of the text are devoted to the analysis of the stresses and of the corresponding deformations in various structural members, considering successively axial loading, torsion, and pure bending. Each analysis is based on a few basic concepts, namely, the conditions of equilibrium of the forces exerted on the member, the relations existing between stress and strain in the material, and the conditions imposed by the supports and loading of the member. The study of each type of loading is complemented by a large number of examples designed to strengthen the students' understanding of the subject. Topic 5 is devoted to the determination of shearing stresses in beams under transverse loadings. More advanced aspects of the design of beams, such as the determination of the principal stresses at the junction of the flange and web of a W-beam, are in Topic 6. The chapter also includes the determination of stresses under combined loadings that can now include the determination of the principal stresses, principal planes, and maximum shearing stress at a given point. The determination of the deflection of beams is discussed in Topic 7. The first part of the chapter is devoted to the integration method followed by the use of singularity functions. Topic 8 is devoted to columns and includes the design of steel and aluminum columns."
2481,MA2002,THEORY OF MECHANISM,3.0 AU,NA,Yes,Letter Graded,MA1001,,"The purpose of a mechanism is to transmit motion and force. This course introduces the students some basic mechanisms including linkages, cams and gears. Mechanisms are the building blocks of a machine. In a machine design problem, very often the first task is to determine the type and configurations of mechanisms to provide the desired motions. Once the kinematic issues are addressed, the dynamic analysis can then be performed. In this course, techniques for the kinematic and dynamic analyses of mechanisms will be covered. A course in the theory of mechanisms is essential for any mechanical engineers as the knowledge is fundamental in understanding the working of machines. Apart from analytical ability, it also provides students the opportunities to develop their design capability."
2482,MA2003,INTRODUCTION TO THERMO-FLUIDS,3.0 AU,NA,Yes,Letter Graded,,,Properties of pure substances. Work and heat. Energy and the first law. Energy balance for closed systems and steady state control volumes. Submerged surfaces and bodies. Elementary fluid dynamics.
2483,MA2004,MANUFACTURING PROCESSES,3.0 AU,NA,Yes,Letter Graded,,MA2024,"This course aims to provide you with a basic understanding of the manufacturing processes used in industry. These include their fundamental principles, theory, quality issues and applications. Dimension and surface measurement is also included."
2484,MA2005,ENGINEERING GRAPHICS,3.0 AU,NA,Yes,Letter Graded,,,"Orthographic projections; Pictorial views and technical sketching; Drawing standards and practices; Sectional views and machine drawings; Development of surfaces; Dimensioning standards, systems and conventions; Dimensioning features and finishes; Tolerance dimensioning and limits; Geometric dimensioning."
2485,MA2006,ENGINEERING MATHEMATICS,3.0 AU,NA,Yes,Letter Graded,MH1810 & MH1811 OR CY1203 OR MH2812 OR CY1602 OR MH2810,,"Linear algebra, vector calculus, Laplace transformation."
2486,MA2007,THERMODYNAMICS,3.0 AU,NA,Yes,Letter Graded,MA2003,,Properties of pure substances. Work and heat. Energy and the first law. Energy balance for closed systems and steady state control volumes. Second law and entropy. Entropy balance for closed systems and steady state control volumes. Thermodynamic cycles for power plants and refrigeration systems. Ideal gas mixtures and psychrometrics. Reacting mixtures and combustion.
2487,MA2009,INTRODUCTION TO ELECTRICAL CIRCUITS & ELECTRONIC DEVICES,3.0 AU,NA,Yes,Letter Graded,,"MA5705, MA8005, MA8006","This course introduces the basic theory of electrical linear networks as well as the application of basic electronic devices. Students are first provided with the analytical tools to solve linear resistive networks and to derive linear equivalent networks. These formal methods are then generalized to include reactive components, such as capacitors and inductors, analyzing the network behaviors both in frequency (AC steady state analysis) and in time (transient analysis). The second part of the course will introduce the basic electronics components such as operational amplifiers, diodes and transistors, with special emphasis on the practical use and applications. Students will use operational amplifiers to design simple linear filters. Diodes and transistors will be used in nonlinear applications such as rectifiers and digital logic."
2488,MA2014,PRODUCT PRESENTATION,3.0 AU,NA,Yes,Letter Graded,,MA8004,"The course contains 26 hours allocated to lectures and 26 hours allocated to weekly assignments to reinforce learning of the skills of product presentation, which comprises drawing and model-making. Students will be assessed based entirely on coursework."
2489,MA2024,ENGINEERING MATERIALS & MANUFACTURING PROCESSES,3.0 AU,NA,Yes,Letter Graded,,MA2004,"This core Engineering course will introduce the fundamental knowledges of engineering materials - with emphasis on metals and alloys - and their manufacturing processes. The first half of the course will lay the foundations for the understanding of the relationships between structure at the atomic level to the properties of materials, the role of defects in determining properties, and the basics as to how alloys are designed. The second part of the course provides the student with a basic understanding of the manufacturing processes used in industry. These include their fundamental principles, theory, quality issues and applications. This course provides mechanical engineering students the foundations for designing and selecting materials for virtually any engineering application, as well as understanding the common manufacturing processes used in industry."
2490,MA2071,LABORATORY EXPERIMENTS (ME),1.0 AU,NA,Yes,Letter Graded,,MA2072,"The 10 experiments consist of: E2.1 Effects of cutting parameters on surface roughness of turned parts E2.2 Study of fan performance using dimensional analysis E2.3 Energy balance in a compressor E2.4 Dimensional measurement of components E2.5 Two-dimensional strain measurement E2.6 Frictional losses in pipes and fittings E2.7 Refrigeration cycle experiment E2.8 Non-destructive testing E2.9 Balancing of rotating masses E2.10 Torsion of cylindrical shafts For the 10 experiments, each student will submit nine log-sheets (on the same day) and one Technical Report (within 1 week)."
2491,ML0003,KICKSTART YOUR CAREER SUCCESS,1.0 AU,NA,Yes,Pass/Fail,,AB1002,"This course is a foundation module on essential career preparation skills. This course equips you with practical skills needed in your personal development and job search to help you succeed in a new disruptive workplace. This course is open to all Year 2 students. In today's competitive world, it is crucial that career preparation skills are learnt early to ensure that competitive edge is sharpened with a heightened sense of workplace values and ethics."
2492,MS1012,MATERIALS PHYSICS,3.0 AU,NA,Yes,Letter Graded,,MS1002,Electric fields. Gauss' law. Electric potential and electric potential energy. Capacitance and dielectrics. Ohm's law. Direct current circuits. Magnetic fields. Sources of magnetic fields. Ampere's law. Gauss' law in magnetism. Ampere-Maxwell law. Faraday's law. Inductance. Electromagnetic waves and spectrum. Relativity. Blackbody radiation and Planck's hypothesis. Photoelectric effect. Compton effect. Atomic spectra. Bohr model of the atom. Quantum numbers. Pauli exclusion principle and Hund's rule. Electronic configurations. Wave particle duality. Heisenberg uncertainty principle. Molecular Orbitals. Ionic bonding. Madelung Constant.
2493,MS1013,MATERIALS CHEMISTRY I,2.0 AU,NA,Yes,Letter Graded,,,"The aim of this course is to provide you with fundamental understanding of basic chemistry which includes inorganic chemistry, physical chemistry, and analytical chemistry."
2494,HE2003,ECONOMETRICS I,3.0 AU,NA,Yes,Letter Graded,HE1005 OR MH2500(Corequisite) OR MH3500(Corequisite) OR HE1004 (Min Grade :A-) OR MH1820(Corequisite) OR MH2814,"HE2004, HE2005","Discussions of different estimations of the econometric models, their tests and their applications. Topics include the Simple Linear Regression Model, Generalized Linear Regression Models, Dummy variable models, dynamic models and introductory time series models. For each topic, illustrative examples will be employed during the lectures and tutorials."
2495,HE3001,MICROECONOMICS III,3.0 AU,NA,No,Letter Graded,HE2001,HE3601,"In HE1001 Microeconomics I and HE2001 Microeconomics II, we have covered the core tenets of decision making by firms and individuals, and how perfect competition translates this into efficient outcomes under specific conditions. The main aim of this course is to extend our framework to contexts with less than ?perfect? settings. We will first study the basics of game theory, analysing strategic interactions between small numbers of agents and discuss its applications. Subsequently, we will study various kinds of market frictions and how they can lead to sub-optimal outcomes in the market, covering possible solutions. This will include classical ones like asymmetric information, classical externalities and common access and also newer ones like information technology. Lastly, we will also introduce behavioural economics and how social and psychological elements can be applied to traditional topics in Economics."
2496,HE3002,MACROECONOMICS III,3.0 AU,NA,No,Letter Graded,HE2002,"HE3602, HE4002, MH3310",This course aims to provide students a broad picture on the pattern of economic growth and development both over time and across countries in the world. It also plans to equip the students with the necessary theoretical tools to understand a set of seminal works and workhorse models in the literature that attempt to understand the empirical pattern.
2497,HE3004,MATHEMATICS FOR ECONOMISTS II,3.0 AU,NA,No,Letter Graded,HE2001 & HE2003 (Not Applicable to MAEO) OR HE2003 (Not Applicable to MAEO) & HE5092,HE3604,"Introductory and intermediate economics courses (Microeconomics and Macroeconomics) heavily use intuition and graphs to analyze economic issues. An alternative (complementary) approach is the use of mathematics (mainly calculus and linear algebra) to derive more clear-cut conclusions. In Microeconomics applications, you will learn to perform optimization exercises for various decision makers (consumers, producers, etc.), and perform comparative statics analysis. In Macroeconomics applications, you will learn to use functions to represent the various sectors of the economy and combine calculus with linear algebra techniques to analyze and compare the effectiveness of fiscal and monetary policies. In the second part of the course you will be introduced to the concept of economic dynamics and the use of differential and difference equations in analyzing the dynamic stability of economic systems."
2498,HE3005,ENVIRONMENTAL ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HU9001 OR HE5091,,"This course covers the valuation of environmental quality, assessment of environmental damages. Analytical tools needed for the evaluation of projects which affects the environment such as cost-benefit analysis, and environment impact analysis will also be presented. Further topics will include aspects of sustainable development, the problems associated with natural resource management, and select topics on international environmental issues as in global warming and climate change, and transboundary pollution."
2499,HE3010,MONEY & BANKING,3.0 AU,NA,Yes,Letter Graded,HE2002,HE2007,"This course offers a systematic analysis of monetary theories and the financial system. Apart from exposing you to different approaches in monetary analysis, the course places a special emphasis on the up-to-date analysis of how costs affect financial structure and monetary policy. The course will cover the structure and importance of the financial system, the functions of money, behavior of interest rates, financial structure and asymmetric information, bank management and regulation, debates on macroeconomic and monetary policies, the targets and instruments of monetary policies, the transmission mechanism of monetary policy and its effectiveness, money and inflation, rational expectations and its applications."
2500,HE3021,DEVELOPMENT ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,HE3621,"This course will focus on microeconomic analysis of issues in developing countries. The main question will be: what can be done to help the world's poor to improve their wellbeing? Through this course, you will gain a basic understanding of development economics in topics such as poverty, health, education, and governance. You will also have the opportunity to connect these theoretical ideas to real world issues."
2501,HE3022,PUBLIC ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HE5091,,"This course aims to study the role of government in addressing market failures, within social domains such as education, healthcare, and retirement financing, through policies like taxation and subsidies. The course is for students interested in topics such as taxation, education, healthcare financing, government budgets, economic efficiency, and equity. The course prepares you for a career in government (e.g. Ministry of Finance, Central Provident Fund), private sector (policy think tanks and consultancies addressing and advising on market failures), and academia."
2502,HE3023,LABOUR ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HE5091,"HE4103, HE4203","It covers the determination of labor market demand and supply, wage determination, wage differentials, human capital investment, migration and discrimination, as well as unemployment and labor policies."
2503,HE3024,ENVIRONMENTAL ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HU9001 OR HE5091,HE3624,"This course covers the valuation of environmental quality, assessment of environmental damages. Analytical tools needed for the evaluation of projects which affects the environment such as cost-benefit analysis, and environment impact analysis will also be presented. Further topics will include aspects of sustainable development, the problems associated with natural resource management, and select topics on international environmental issues as in global warming and climate change, and transboundary pollution."
2504,HE3026,URBAN ECONOMICS,3.0 AU,NA,No,Letter Graded,HE2001 & HE2003 OR HE2003 & HE5092,,"This course studies urban spaces from an economist's perspective. Why do cities exist, and what are the benefits - and costs - of organizing economic and social activity in close proximity? Students taking this course will apply intermediate microeconomic theory and micro-econometrics to the analysis of cities and urban problems. Students will also be expected to understand and interpret contemporary empirical economic research into urban problems. Fundamental contributions from other social sciences and disciplines to the study of urban economic activity will also be discussed. In line with the course's objectives, students will be assessed based on a group project based on the interpretation of existing contemporary research; an individual research paper; and a final examination testing knowledge and application of theory and concepts"
2505,HE3027,HOUSING ECONOMICS,3.0 AU,NA,Yes,Letter Graded,HE1001 OR AB0901 OR HE9091 OR HE5091,HE2023,This module introduces how housing markets function. It provides both theoretical foundations and empirical analyses on important issues in housing and urban economics. Candidates will learn about the existing issues in housing markets and will be able to evaluate how various interventions are employed by government to mitigate these issues at the end of the course. Students who wants an introduction to housing and real estate economics should take this course.
2506,HE3031,INDUSTRIAL ORGANIZATION & BUSINESS STRATEGIES,3.0 AU,NA,Yes,Letter Graded,HE1001 OR AB0901 OR HE9091 OR HE5091,HE2022,"In this course, you will learn how to describe and analyze how the structure of markets, determine market outcomes through the conduct of firms and strategic interactions between businesses. Our analysis is conducted, primarily but not exclusively, from the perspectives of microeconomic principles and game theory. Theory is in turn complemented by case-based, empirical, or experimental evidence. The course applies economic reasoning to the analysis of topics such as market clearing, price discrimination, oligopolistic competition, collusion, competitive strategies, and product differentiation. It is designed for students with a background in microeconomic principles and a passion for applying fundamental knowledge to real business problems in rigorous and relevant ways. It is suitable for students who wish to pursue further studies in economics or a career in business, consulting, investment banking, or government."
2507,HE3032,GAME THEORY,3.0 AU,NA,No,Letter Graded,HE1003 (Applicable to ECON) & HE2001 OR HE1003 (Applicable to ECON) & HE9092 OR HE1003 (Applicable to ECON) & HE5092 OR HE1004 (Applicable to ECON) & HE5092 OR HE1004 (Applicable to ECON) & HE2001,,"This is an intermediate level game theory course. The basic concepts of games are discussed in a rigorous manner. Examples are introduced to help students understand the basic concepts and their applications. The prerequisites for taking this course include elementary economic theory, A-level mathematics and elementary calculus."
2508,HE3033,THE CHINESE ECONOMY,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,,Major topics include: (1) a background introduction to China?s economy and its economic reforms; (2) fundamental economic institutions; the current economic structure; industrial policies; (3) macroeconomic policies; (4) growth patterns and trends.
2509,HE3125,ECONOMICS OF MENTAL HEALTH & WELL-BEING,3.0 AU,NA,Yes,Letter Graded,HE1001 OR HE2003 OR HE2005 OR HE2004 (Min Grade :B+),,"Surveys in many countries conducted over decades show that, on average, people's happiness and life satisfaction have not changed much over the last fifty years, despite large increase in real income per capita for many countries. In other words, people are not getting any happier or feeling more satisfied with life even when the whole country is becoming richer than it has been in the past. What explains this missing link between economic growth and happiness? If economic growth does not lead to an increase in people's general sense of wellbeing, then what does? This module aims to provide an overview of the new science of well-being and its link with economic decisions. It will explore the idea of well-being as an alternative measure of success at the individual level, at the organisational level, and at the country level. It will investigate how well-being is typically measured, and what their main determinants usually are across different countries and time periods. It will also explore the practical implications of wellbeing in the workplace, and how we can use it in cost-benefit analysis and in policy design. Other topics to be discussed include whether money buys happiness; and if so, how much does it buy? What are the key ingredients to a happy workplace? What are the links between wellbeing and productivity? How does wellbeing linked to choices, and do people always make the right choice for themselves? What future behaviours can happiness today predict? What predicts wellbeing from birth to old age? Why should policy makers care more about enhancing people's wellbeing than simply boosting profits and economic growth? The goal is to broaden students' understanding of what factors determine individual's subjective experiences, and to learn how this knowledge can be applied in business and policy settings. Students who have special interests in behavioural economics, public policy, and innovative businesses with human well-being at the core of the firm?s strategies should take this module. People with a background in the economics of mental health and well-being have found jobs working for the government and NGOs, creating a start-up company that caters directly to improving their clients? well-being, and working in academia."
2510,HE3601,MATHEMATICAL ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1003 (Applicable to ECON) & HE2001 OR HE1003 (Applicable to ECON) & HE9092 OR HE1003 (Applicable to ECON) & HE5092,HE3001,"Introductory and intermediate economics courses (Microeconomics and Macroeconomics) heavily use intuition and graphs to analyze economic issues. An alternative (complementary) approach is the use of mathematics (mainly calculus and linear algebra) to derive more clear-cut conclusions. In Microeconomics applications, you will learn to perform optimization exercises for various decision makers (consumers, producers, etc.), and perform comparative statics analysis. In Macroeconomics applications, you will learn to use functions to represent the various sectors of the economy and combine calculus with linear algebra techniques to analyze and compare the effectiveness of fiscal and monetary policies. In the second part of the course you will be introduced to the concept of economic dynamics and the use of differential and difference equations in analyzing the dynamic stability of economic systems."
2511,HE3602,GAME THEORY,3.0 AU,NA,No,Letter Graded,HE1003 (Applicable to ECON) & HE2001 OR HE1003 (Applicable to ECON) & HE9092 OR HE1003 (Applicable to ECON) & HE5092,"HE3002, MH3310","This is an intermediate level game theory course. The basic concepts of games are discussed in a rigorous manner. Examples are introduced to help students understand the basic concepts and their applications. The prerequisites for taking this course include elementary economic theory, A-level mathematics and elementary calculus."
2512,HE3603,THE CHINESE ECONOMY,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,HE3003,Major topics include: (1) a background introduction to China's economy and its economic reforms; (2) fundamental economic institutions; the current economic structure; industrial policies; (3) macroeconomic policies; (4) growth patterns and trends.
2513,HE3613,URBAN ECONOMICS,3.0 AU,NA,No,Letter Graded,HE2001 & HE2004 OR HE2001 & HE2005 OR HE2004 & HE9092 OR HE2005 & HE9092 OR HE2005 & HE5092 OR HE2004 & HE5092,HE3013,"This course studies urban spaces from an economist's perspective. Why do cities exist, and what are the benefits - and costs - of organizing economic and social activity in close proximity? Students taking this course will apply intermediate microeconomic theory and micro-econometrics to the analysis of cities and urban problems. Students will also be expected to understand and interpret contemporary empirical economic research into urban problems. Fundamental contributions from other social sciences and disciplines to the study of urban economic activity will also be discussed. In line with the course's objectives, students will be assessed based on a group project based on the interpretation of existing contemporary research; an individual research paper; and a final examination testing knowledge and application of theory and concepts"
2514,HE4001,ADVANCED MICROECONOMICS,4.0 AU,NA,No,Letter Graded,HE2001,,"The course examines the microeconomics and welfare foundation of public economic policy. The course begins with an introduction of basic concepts such as Pareto optimality, social choice, externality and second best. Then, we will discuss the appropriate ultimate objectives in public policy, the attainment and impediments to Pareto optimality, ways to solve the paradox of social choice, incentive compatibility in preference revelation for public goods, the dilemma of second best, the tradeoff between efficiency and equality and the optimal level of public spending; while taking into account related issues like environmental quality, relative income effects, and recent results in happiness studies."
2515,HE4003,ADVANCED INTERNATIONAL FINANCE,4.0 AU,NA,No,Letter Graded,HE9092 OR HE2002 OR HE5092,HE3020,"The aim of the course is to develop a coherent modern analytical framework for thinking about all of the fundamental problem in international finance (also known as international macroeconomics or open-economy macroeconomics). The course deals with many questions that are central to today?s policy world such as current accounts, government budget deficits, speculative attacks and the implications of the expanding global markets for foreign assets."
2516,HE4044,GROWTH THEORY & EMPIRICS,4.0 AU,NA,Yes,Letter Graded,HE2001 & HE2002,HE4005,"The Solow Growth Model and the Ramsey Growth Model will be presented, followed by variations and extensions with product variety, product quality, technology diffusion, and human capital. Selected topics on income inequality, social mobility, institution, natural resources, unemployment, migration, finance, and others in relation to growth theory will be examined. Recent empirical studies on economic growth will be discussed and assessed."
2517,HE4140,EXPERIMENTAL ECONOMICS,4.0 AU,NA,Yes,Letter Graded,HE2001,HE4013,"This course introduces the methodology of experimental economics and its application to specific topics. The main themes are: 1. Designing economic experiments 2. Conducting economic experiments 3. Analysing experimental data 4. Applications to time preferences, risk preferences, and social preferences"
2518,HW0288,ENGINEERING COMMUNICATION,2.0 AU,NA,Yes,Letter Graded,Year 3 standing HW0188 (Not Applicable to IEM) OR HW0111 (Not Applicable to IEM) OR CC0001 (Not Applicable to IEM),HW0210,"HW0288 is an advanced course which aims to enhance the spoken and written abilities of engineering students when communicating in both academic and professional settings. In this course, the emphasis is on advanced skills in academic and professional communication. In the academic literacy and information literacy components of the course, you learn advanced skills for searching academic databases, evaluating sources and incorporating and citing them appropriately in your writing. In the professional communication component of the course, you learn written and oral workplace communication skills such as writing emails, participating at meetings, interacting with clients and projecting a professional image of yourself."
2519,MA3001,MACHINE ELEMENT DESIGN,3.0 AU,NA,No,Letter Graded,MA2001 (Min Grade :I) & MA2002 (Min Grade :I) & MA2005 (Min Grade :I),,"This course aims to introduce how many of the most common machine elements such as belts, chains, gears and bearings operate; and how the information learned in previous mechanics of materials and theory of mechanism courses can be applied to solve the design problems encountered when using these elements. You will learn the important features of these elements and the methods of analysing and designing them. You will also learn how machine elements are selected and integrated into common and commercially available mechanical devices and systems, so that these devices and system can satisfy their function and desired application. The use of industrial manuals will be part of the learning experience of this course."
2520,MA3002,SOLID MECHANICS & VIBRATION,3.0 AU,NA,Yes,Letter Graded,MA2001,,"This course introduces mechanics skills in analysing deformation and failure of structures and materials. It introduces some advanced topics in mechanics, such as energy methods, fracture and fatigue. The second part of the course introduces the mathematical modelling and solution method for vibration problems. It introduces topics on free vibration, forced vibration, resonance, and transient responses for a single-degree-of-freedom system and a two-degree-of-freedom system."
2521,MA3003,HEAT TRANSFER,3.0 AU,NA,Yes,Letter Graded,MA2007,,"A comprehensive knowledge of heat transfer is essential to the training of a mechanical engineer in our knowledge-based economy. As a first course on the subject, it covers the essential topics of heat transfer viz. one-dimensional, steady and unsteady heat conduction, extended surface heat transfer, convection fundamentals and applications, principles and methods of heat exchanger rating and design and radiation heat transfer analysis."
2522,MA3004,MATHEMATICAL METHODS IN ENGINEERING,3.0 AU,NA,Yes,Letter Graded,MH1810 & MH1811 OR CY1203 OR MH2812 OR CY1602 OR MH2810,,"This course covers introductory material on PDEs, FEM and CFD and is arranged in three parts. The first part covers classification of PDEs and typical analytical methods for solving them. The second part covers basic finite element concepts and typical applications in solid mechanics. The third part covers basic concepts in CFD with a focus on finite volume methods."
2523,MA3005,CONTROL THEORY,3.0 AU,NA,Yes,Letter Graded,MA2006 (Min Grade :I),MA3705,"This course will cover the following topics: A brief introduction to control theory, a revision of Laplace transforms, Mathematical Modelling, Transient and Steady Responses, Analysis and Design using Root Locus and Frequency Response Methods."
2524,MA3006,FLUID MECHANICS,3.0 AU,NA,Yes,Letter Graded,MA2003,,Momentum equation and its applications. Dimensional analysis and similitude. Internal flows and piping systems. Principles and applications of fluid machines.
2525,MA3010,THERMODYNAMICS & HEAT TRANSFER,3.0 AU,NA,Yes,Letter Graded,MA2003,,"Second law and entropy. Entropy balance for closed systems and steady state control volumes. Ideal gas mixtures and psychrometrics. Heat transfer: conduction, convection and radiation."
